Longitude;Latitude;addr_house;addr_stree;addr_city;addr_postc;addr_count;name;opening_ho;wheelchair;website;amenity;shop;phone;contact_ph;cuisine;contact_we;operator;email;contact_em;addr_subur;smoking;tourism;contact_fa;entrance;office;outdoor_se;wheelcha_1;toilets_wh;takeaway;wikidata;fax;level;addr_hou_1;internet_a;descriptio
11.57427410;48.15277950;63;Barer Straße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57430950;48.15291150;65;Barer Straße;München;80799;DE;Shing;Mo-Su 10:00-03:00;limited;;fast_food;;;;turkish;;;;;;no;;;;;;;;yes;;;;;;
11.57437240;48.15293380;65;Barer Straße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57435990;48.15297110;65;Barer Straße;München;80799;DE;Zazen;;limited;;;interior_decoration;;;;;;;;;;;;;;;;;;;;;;;
11.57441600;48.15306860;67;Barer Straße;München;80799;;Kostbar;"Mo-Fr 11:30-14:30.17:00-00:00; Sa 15:00-00:00; Su 17:00-00:00";limited;http://kostbar-muenchen.de/;restaurant;;;;;;;;;;;;;;;;;;;;;;;;
11.57458780;48.15276670;84;Barer Straße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57462510;48.15282040;84;Barer Straße;München;80799;;Von Elisa;"Tu-Fr 11:00-19:00; Sa 11:00-15:00; PH.Mo.Su off";;http://www.von-elisa.de/;;interior_decoration;;;;;;info@von-elisa.de;;;;;;;;;;;;;;0;;;
11.57465670;48.15300080;86;Barer Straße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57488840;48.15261890;82;Barer Straße;München;80799;DE;Malerbetrieb Peter Kreuzer & Sohn;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57490240;48.15264540;82;Barer Straße;München;80799;DE;GMT;;;;;;+49 89 2720701;;;;;;;;;;;;;;;;;;+49 89 2725822;;;;
11.57495400;48.15271340;84 (Rgb.);Barer Straße;München;80799;;SportKITA Glückskind;;;;kindergarten;;;;;;;;;;;;;;;;;;;;;;;;
11.57536740;48.15305390;41a;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57545190;48.15302960;41;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57421130;48.15338530;47;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57446750;48.15308290;67;Barer Straße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57452420;48.15323510;45;Adalbertstraße;München;80799;;Siam Orchid Massage Studio 1;10:00-20:00;;;;massage;;;;;;;;;;;;;;;;;;;;;;;
11.57447820;48.15330870;45;Adalbertstraße;München;80799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57493950;48.15317700;43;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57510050;48.15327040;64;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57520080;48.15310180;41b;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57528290;48.15322000;62;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57609850;48.14905300;50;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57593250;48.14927200;52;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57593680;48.14938910;52;Türkenstraße;München;80799;;Recrew;;;https://recrew.de/;;;;;;;;;;;;;;;company;;;;;;;;;;
11.57632620;48.14928080;52;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57664780;48.14916480;45 Rgb.;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57621900;48.14959290;58a;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57669450;48.14991770;21;Schellingstraße;;;;Vinzenz Murr;"Mo-Fr 09:00-19:00; Sa 08:30-16:00";limited;;;butcher;;;;;Vinzenz Murr;;;;;;;;;;;;;;;;;;
11.57675610;48.14997460;21;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57648080;48.15001540;23;Schellingstraße;;;;veggiepoint;;no;;restaurant;;;;kebab;;;;;;no;;;;;no;;;;;;;;;
11.57653540;48.15003810;23;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57658630;48.14999900;23;Schellingstraße;;80799;;Kauf Dich Glücklich;Mo-Sa 10:30-20:00;;https://www.kaufdichgluecklich-shop.de/;;clothes;;;;;;;;;;;;;;;;;;;;;;;
11.57705740;48.14845480;37;Amalienstraße;München;80799;DE;Minh;"Mo-Fr.Su 11:30-21:00; Sa off";no;;fast_food;;;+49 89 287 79440;asian;http://www.asia-bistrominh.de/;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57709070;48.14850900;37;Amalienstraße;München;80799;DE;Uni Schreibbedarf;"Mo-Fr 09:00-18:30; Sa 10:00-14:00; Su.PH off";;;;stationery;;+49 89 284 420;;http://www.uni-schreibbedarf.de/;Rusana Kasarjan;;info@uni-schreibbedarf.de;Maxvorstadt;;;+49 89 284 420;;;;;;;;;;;;
11.57710250;48.14845010;37;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57708920;48.14857560;39;Amalienstraße;München;80799;DE;Asaka;"Tu-Su.PH 11:30-15:00.17:30-23:00; Mo off";;;restaurant;;;+49 89 289 98161;sushi;;Ou Nguyen;;;Maxvorstadt;;;;;;;;;;;;;;;Running Sushi
11.57719040;48.14858590;39;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57712150;48.14864190;39;Amalienstraße;München;80799;DE;;off;no;;restaurant;;;;;;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57694480;48.14883530;41 (Rgb.);Amalienstraße;München;80799;DE;Galerie Rüdiger Schöttle;"Tu-Fr 11:00-18:00; Sa 12:00-16:00";;https://www.galerie-schoettle.de/;;art;+49 89 33 36 86;;;;;;;;;gallery;;;;;;;;;;;;;
11.57724130;48.14873620;41;Amalienstraße;München;80799;DE;Maex No.41;"Su-Th.PH 09:00-24:00; Fr-Sa 09:00-01:00";;;cafe;;;+49 89 242 42124;italian;https://www.maex41.de/;Maex 41 Gastro GmbH;;info@maex41.de;Maxvorstadt;outside;;;;;;;;;;;;;;
11.57727580;48.14871780;41;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57748520;48.14866330;38;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57730910;48.14881550;39;Amalienstraße;München;80799;DE;Antiquariat Müller;"Mo 14:30-19:00; Tu-Fr 12:00-19:00; Sa.Su.PH off";;;;books;;+49 89 570 86573;;;;;antiquariat.mueller@aol.com;Maxvorstadt;;;;;;;;;;;;;;;
11.57734100;48.14881860;43;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57735270;48.14888110;43;Amalienstraße;München;80799;DE;Rahmen-Siegert;"Tu-Fr 10:00-15:00; Sa-Mo.PH off";;;;frame;;+49 89 281 157;;http://www.rahmen-siegert.de/;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57738630;48.14890890;45;Amalienstraße;München;80799;DE;Rosso Pizza;"Mo-Fr 10:00-15:00.18:00-22:00; Sa.Su.PH off";;;restaurant;;;+49 89 273 75653;pizza;http://www.rosso-bar-pizza.de;;;info@rosso-pizza.de;Maxvorstadt;;;;;;yes;;;yes;;;;;;
11.57741030;48.14892650;45;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57753310;48.14862290;38;Amalienstraße;München;80799;DE;Internationales Begegnungszentrum der Wissenschaft München;"Tu. We. Fr 08:30-13:00; PH off";;;;;;+49 89 28 66 86 0;;http://www.ibz-muenchen.de/;;;ibz@ibz-muenchen.de;Maxvorstadt;;;+49 89 28 66 86 50;;association;;;;;;;;;;
11.57757560;48.14870650;38;Amalienstraße;München;80799;DE;Limoni;"Mo-Fr 12:00-14:30.18:30-23:00; Sa 18:30-23:00; Su.PH off";no;;restaurant;;;+49 89 288 060 29;italian;http://www.limoni-ristorante.com/;;;info@limoni-ristorante.com;Maxvorstadt;;;+49 89 288 062 94;;;;;;;;;;;;
11.57759470;48.14882870;40;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57767050;48.14881460;40;Amalienstraße;München;80799;DE;Deli Star;"Mo-Fr 07:30-19:00; Sa.Su. PH 09:00-17:00";no;;cafe;;;+49 89 28 99 64 34;;https://www.delistar.de/;;;info@delistar.de;Maxvorstadt;;;;;;;;;;;;;;;
11.57767480;48.14895110;42;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57773720;48.14888990;42;Amalienstraße;München;80799;DE;Styling STAGE;"Mo-Fr 11:00-20:00; Sa 11:00-16:00; PH off";;;;hairdresser;;+49 89 448 65 10;;http://www.stylingstage.de/;;;stylingstage@web.de;Maxvorstadt;;;+49 89 448 65 10;;;;;;;;;;;;
11.57778060;48.14894000;42;Amalienstraße;München;80799;DE;Trattoria Al Torchio;"Mo-Fr 11:30-14:30.18:30-23:00; Sa.Su.PH off";no;;restaurant;;;+49 89 285049;italian;https://www.al-torchio.de/;;;pasquale@al-torchio.de;Maxvorstadt;;;;;;yes;;;;;;;;;
11.57796380;48.14884600;42a;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57686780;48.14911220;45 Mgb.;Amalienstraße;München;80799;DE;Galerie MaxWeberSixFriedrich;"Tu-Fr 12:00-18:00; Sa 12:00-15:00";;http://maxwebersixfriedrich.com;;art;+49 (0)89 742826 -11/-17;;;;;;;;;gallery;;;;;;;;;;;;;
11.57742070;48.14897790;45;Amalienstraße;München;80799;DE;hairworld;"Mo-Fr 10:00-20:00; Sa 09:00-18:00; Su.PH off";;;;hairdresser;;+49 89 286 74373;;;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57746140;48.14904550;47;Amalienstraße;München;80799;DE;Anna by Magazzino;"Mo-Fr 11:00-18:00; Sa.Su.PH off";no;;;clothes;;+49 89 356 3800;;;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57748900;48.14904870;47;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57749990;48.14910190;47;Amalienstraße;München;80799;DE;Galerie Gegenwart;"Fr 14:00-19:00; Sa.Su 13:00-17:00 || ""by appointment""";no;;;art;;+49 89 288 90797;;https://www.gegenwart-art.de/;;;mail@gegenwart-art.de;Maxvorstadt;;gallery;;;;;;;;;;;;;
11.57749160;48.14919000;49;Amalienstraße;München;80799;DE;Kebap Turka;"Mo-Sa 10:00-21:00; Su.PH off";limited;;fast_food;;;+49 178 37915670;kebab;;;;turka_kebap@hotmail.com;Maxvorstadt;;;+49 89 37915670;;;;innen Stehtische. kein Rolli-WC;;;;;;;;
11.57752880;48.14929810;51;Amalienstraße;München;80799;DE;Zum Koreaner;"Mo-Fr 09:00-22:00; Sa.Su.PH 11:00-22:00";limited;;restaurant;;;;korean;www.zum-koreaner.de;;;;Maxvorstadt;no;;;;;no;;;yes;;;;;;
11.57698840;48.14931800;49a;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57726760;48.14950880;53;Amalienstraße;München;80799;DE;Hotel Lettl;;;http://www.hotel-lettl.de;;;+49 89 2866970;;;;;;;;;hotel;;;;;;;;;;;;;
11.57784380;48.14903690;44;Amalienstraße;München;80799;DE;Black Bean;"Mo-Fr 07:00-20:00; Sa 08:00-20:00; Su. PH 09:00-19:00";;;cafe;;;+49 89 28 67 50 88;;https://www.black-bean.de/;;;;Maxvorstadt;;;;;;;;;;;;;;;
11.57776980;48.14909650;44;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57757670;48.14918530;49;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57764110;48.14928500;51;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57795330;48.14921250;46;Amalienstraße;München;80799;DE;Pommes Boutique;"Mo-Sa 10:00-22:00; Su.PH 12:00-20:00";limited;;fast_food;;;+49 89 95 47 33 12;"friture;sausage";https://www.pommesboutique.de/;;;dickefreunde@pommesboutique.de;Maxvorstadt;;;;;;;;;;;;;;;Bio Fast Food
11.57788930;48.14927930;46;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57765610;48.14934040;53;Amalienstraße;München;80799;DE;Pipeline Store München;"Mo-Sa 11:00-20:00; Su.PH off";;;;e-cigarette;;+49 89 200 34743;;https://www.pipeline-store.de/;;;support@pipeline-store.net;Maxvorstadt;;;;;;;;;;;;;;;
11.57770120;48.14940180;53;Amalienstraße;;80799;;Nudo;"Mo-Sa 17:30-23:00; Su.PH off";;;restaurant;;;+49 89 550 60019;noodle;http://nudo-pastabar.de/;;;welcome@nudo-pastabar.de;Maxvorstadt;;;+49 89 996 914;;;;;;yes;;;;;;
11.57772970;48.14941670;53;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57776930;48.14950680;55;Amalienstraße;München;80799;DE;Me&May;"Mo-Fr 11:00-19:00; Sa 11:00-17:00; Su.PH off";;;;boutique;;+49 89 954 45299;;https://meandmay.de/;;;mail@meandmay.de;Maxvorstadt;;;;;;;;;;;;;;;
11.57781240;48.14954940;55;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57776470;48.14961400;11;Amalienstraße;;;;55 Eleven;Mo-Th 11:00-01:00. Fr 11:00-03:00. Sa 10:00-03:00. Su 10:00-18:00;no;https://www.55eleven.wtf/;pub;;+49 89 20076834;;;;news Bar Gaststättenbetriebs GmbH;servus@55eleven.wtf;;;;;;;;;;;;;;;;;
11.57799640;48.14931840;46;Amalienstraße;München;80799;DE;buch&töne;"Mo-Fr 10:00-20:00; Sa 10:00-19:00; PH off";;;;books;;+49 89 28 78 88 50;;http://www.buchundtoene.de/;;;info@buchundtoene.de;Maxvorstadt;;;;;;;;;;;;;;;
11.57817310;48.14949960;9;Schellingstraße;München;80799;DE;Atzinger;Mo-Su. PH 09:00-01:00;yes;;restaurant;;;+49 89 282880;bavarian;https://www.atzingermuenchen.de/;;;info@atzingermuenchen.de;Maxvorstadt;no;;;;;yes;;no;;;;;;;
11.57685970;48.14990690;19;Schellingstraße;München;80799;;Ace & Tate;Mo-Sa 11:00-20:00;no;www.aceandtate.de;;optician;+49 89 21094403;;;;;;;;;;;;;;;;;;;;;;
11.57693680;48.14992270;19;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57706980;48.14987400;17;Schellingstraße;München;;;Heinrich Hauser;"Mo-Fr 10:00-18:00; Sa 10:00-14:00";;;;books;+49 89 2800916;;;;;;;;;;;;;;;;;;;;;;
11.57708120;48.14988110;17;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57728030;48.14980760;15;Schellingstraße;München;;;Bite Delight;"Mo-Fr 08:00-19:30; Sa 09:00-19:00";no;https://www.bitedelite.de/;cafe;;;;;;;;;;;;;;;yes;;;;;;;;;
11.57731040;48.14979460;15;Schellingstraße;München;;;Gourmet Gelateria;Mo-So 12:00-20:00;no;http://www.gecobli.com;ice_cream;;;;;;;;;;;;;;;yes;;;yes;;;;;;
11.57737770;48.14977120;13;Schellingstraße;;;;dean&david;"Mo-Fr 09:00-21:00; Sa.Su 11:00-21:00";;;restaurant;;;;;;;;;;;;;;;;;;;;;;;;
11.57743220;48.14975220;13;Schellingstraße;;;;Optik Bartholomä;"Mo-Fr 10:00-19:00;Sa 10:00-18:00";;;;optician;;;;;;;;;;;;;;;;;;;;;;;
11.57744850;48.14977550;13;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57725970;48.14982980;15;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57726910;48.14997590;22;Schellingstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57739280;48.14994070;20;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57736630;48.14996930;20;Schellingstraße;;;;Bami House 1976;Mo-Su 11:00-21:00;limited;;restaurant;;;;vietnamese;;;;;;;;;;;;kleine Stufe am Eingang;;;;;;;;
11.57742340;48.14995820;20;Schellingstraße;München;;;Haar Forum;"Mo-Fr 10:00-19:00; Sa 9:00-18:00";limited;;;hairdresser;;;;;;;;;;;;;;;kleine Stufe am Eingang;;;;;;;;
11.57751860;48.14993790;18;Schellingstraße;München;;;Funk;"Mo-Fr 10:00-19:00; Sa 10:00-18:00";;;;optician;;;;;;;;;;;;;;;;;;;;;;;
11.57686990;48.15009010;26;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57684470;48.15010510;26;Schellingstraße;München;;;Style Room;"Mo 11:00-19:00; Tu-Fr 11:00-19:30; Sa 11:00-19:00";;http://www.styleroommuc.com;;clothes;+49 89 2424 2207;;;;;;;;;;;;;;;;;;;;;;
11.57701240;48.15007410;24;Schellingstraße;München;;;Pick And weight;Mo-Sa 12:00-20:00;yes;www.pickweight.de;;clothes;;;;;;;;;;;;;;;;;;;;;;;
11.57702010;48.15004710;24;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57706810;48.15005700;24c;Schellingstraße;München;;;Horses. Cars & Stars;;;;pub;;;;;;;;;;;;;;;yes;;;;;;;;;
11.57723820;48.15030350;24a;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57758760;48.14966640;11;Schellingstraße;München;;;Hotel Hauser;;;https://www.hotel-hauser.de/;;;+49 89 2866750;;;;;;;;;hotel;;;;;;;;;;;;;
11.57753180;48.14971830;11;Schellingstraße;;;;Ratschiller's;;;;;bakery;;;;;;;;;;;;;;;;;;;;;;;
11.57764810;48.14966870;11;Schellingstraße;;;;La Vie;Mo-Sa 10:00-19:00;;;;beauty;;;;;;;;;;;;;;;;;;;;;;;
11.57762720;48.14972410;11;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57754320;48.14989810;18;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57769400;48.14987360;16;Schellingstraße;München;;;pureburrito;Mo-Sa 11:00-21:00;;http://www.pureburrito.com/;fast_food;;+49 89 272 75855;;mexican;;;info@pureburrito.com;;;;;;;;;;;yes;;+49 89 272 75856;;;;
11.57774180;48.14984150;16;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57787700;48.14983210;16;Schellingstraße;München;;;Edited;"Mo-Sa 10:00-20:00; Su.PH off";;wew.edited.com;;clothes;;;;;;;;;;;;;;;;;;;;;;;
11.57801160;48.14984230;57;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57803850;48.14988820;59;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57801450;48.14992840;59;Amalienstraße;;;;Konditorei Kaffee Schneller;"Mo-Fr 09:00-19:00; Sa 09:00-14:30";no;;cafe;;;;;;;;;;outside;;;;;yes;;;;;;;;;
11.57807620;48.15000590;61;Amalienstraße;;;;Kingsgard Reinigung;"Mo-Fr 08:00-18:30;Sa 09:00-13:00";;;;laundry;;;;;;;;;;;;;;;;;;;;;;;
11.57810170;48.15004740;61;Amalienstraße;München;;;S&D Hair Styling;"Mo-Fr 09:00-19:00; Sa 09:00-18:00";no;;;hairdresser;;;;;;;;;;;;;;;;;;;;;;;
11.57813300;48.15002820;61;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57817230;48.15008840;63;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57814860;48.15010860;63;Amalienstraße;;;;Antiquariat Thomas Rezek;"Mo-Sa 10:00-14:00; Tu.Fr 17:00-19:00";no;;;books;;;;;;;;;;;;;;;;;;;;;;;
11.57788950;48.15018320;59;Amalienstraße;München;80799;;Copy-Oase;Mo-Fr 08:00-19:00;;http://www.copy-oase.com;;copyshop;+49 89 283456;;;;Richard Schmelcher;;;;;;;;;;;;;;+49 89 28998145;;;;
11.57814440;48.15021140;65;Amalienstraße;München;80799;DE;Franziska Bierl Antiquariat;"Mo-Fr 11:00-14:00. 15:00-18:00; Sa 11:00-14:00";no;https://www.antiquariat-franziska-bierl.de;;books;+49 89 2429 0162;;;;;;;;;;;;;;;;;;;;;;
11.57726470;48.15034840;24b;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57729440;48.15038590;24c;Schellingstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57702880;48.15099680;72;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57728880;48.15078630;68a;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57746750;48.15099060;70;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57815440;48.15038130;67;Amalienstraße;München;80799;;Rechtsanwalt Christian Schulz;;;http://www.schulzra.de;;;+49 89 45 64 03 0;;;;;;;;;;;;lawyer;;;;;;;;;;
11.57775720;48.15090920;73b;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57799200;48.15084090;73a;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57786550;48.15114500;71 Rgb.;Amalienstraße;München;80799;;velvet Mediendesign GmbH;Mo-Fr 09:00-18:00;;;;;;;;;;;;;outside;;;;company;;;;;;;;;;
11.57814350;48.15128830;81a;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57771440;48.15169320;86a;Türkenstraße;München;;;Mary's Coffee Club;Mo-Su 09:00-19:00;;;cafe;;;;;;;;;;;;;;;;;;;;;;;;
11.57813550;48.15151740;81b;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57713990;48.15190500;90;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57740730;48.15173340;84a;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57749760;48.15186640;90;Türkenstraße;München;;DE;Gartensalon;"Tu-Th 09:00-18:00; Su 10:00-19:00; Fr 09:00-18:00; Sa 09:00-19:00";limited;http://www.gartensalon.net;cafe;;;;;;;;;;;;;;;;Tische und Theke stufenlos erreichbar. Toilette im Keller nur über Treppe erreichbar und nicht rollstuhlgerecht;;;;;;;;
11.57721610;48.15202100;92;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57729650;48.15214570;94;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57740190;48.15225030;96;Türkenstraße;München;80799;DE;Torres Nieto Fine Arts;"Tu-Th 18:00-20:00; Fr 14:00-18:00; Sa 11:00-16:00";;https://www.torresnieto-finearts.com;;art;;;;;;art@torresnieto-finearts.com;;;;;;;;;;;;;;;;;
11.57737330;48.15226130;96;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57757520;48.15171150;86;Türkenstraße;;80799;;Galli Theater;;;;theatre;;;;;;Galli Theater & Training Center;;;;;;;;;;;;;;;;;;
11.57766590;48.15183170;88;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57785120;48.15174280;89;Amalienstraße;München;80799;DE;Red Hot;;;;restaurant;;;;american;;;;;;;;;;;;;;;;;;;;
11.57805550;48.15171640;89;Amalienstraße;München;80799;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57771830;48.15234680;23;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57786480;48.15230880;21;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57806670;48.15224800;19;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57721690;48.15245640;83;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57739130;48.15271300;85;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57749180;48.15286790;87;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57757650;48.15241290;25;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57761780;48.15263990;44;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57799400;48.15245780;40;Adalbertstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57775510;48.15285180;98;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57761440;48.15305330;89;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57801610;48.15294380;25;Akademiestraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57825990;48.15289980;23;Akademiestraße;München;80799;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57772980;48.15313530;89;Türkenstraße;München;80799;DE;bike-energy Ladestation;;;;charging_station;;;;;;ARRI AG;;;;;;;;;;;;;;;;;;"LINE L3B für 3 E-Bikes.
Das passende Ladekabel für Ihr E-Bike kann vor Ort ausgeliehen oder direkt auf www.bike-energy.com bestellt werden."
11.57772660;48.15320470;91;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57781660;48.15334570;93;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.56363910;48.15330140;16;Schwindstraße;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.56463150;48.15337430;121;Schellingstraße;München;80798;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.56480320;48.15331710;117;Schellingstraße;München;80798;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.56542710;48.15331740;104;Schellingstraße;München;80798;DE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.56547110;48.15332450;104;Schellingstraße;München;80798;DE;pureburrito;Mo-Sa 11:00-22:00;limited;http://www.pureburrito.com;fast_food;;+49 89 51777805;;;;;;;;;;;;;;;no;;;+49 89 51777806;;;;
11.57490670;48.14894340;27;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11.57530330;48.14889990;44;Türkenstraße;München;80799;;Edeka xpress;Mo-Sa 7:00-20:00;limited;;;supermarket;;+49 8458 3428040;;;;;;;;;;;;;Für größere Rollstühle Kassenbereich zu eng ( Stand 9/2011 );;;;;;;;
11.57502120;48.14912670;29;Türkenstraße;München;80799;;Cafe Katzentempel;"Mo-Fr 11:00-20:00; Sa 10:00-20:00; Su.PH 10:00-18:00";limited;https://katzentempel.de/;cafe;;;+49 89 20061249;;http://www.cafe-katzentempel.de/;;;;;;;;;;;;no;;;;;;wlan;Hunde sind verboten.
11.57508180;48.14911910;29;Türkenstraße;München;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
